2021-12-06T06:19:00Z,0.06
2021-12-06T06:34:00Z,0.11
2021-12-06T07:04:00Z,0.06
2021-12-06T07:19:00Z,0.06
2021-12-06T07:34:00Z,0.06
2021-12-06T07:49:00Z,0.11
2021-12-06T08:19:00Z,0.06
2021-12-06T08:34:00Z,0.06
2021-12-06T08:49:00Z,0.18
2021-12-06T09:34:00Z,0.05
2021-12-06T09:49:00Z,0.06
2021-12-06T10:04:00Z,0.12
2021-12-06T10:34:00Z,0.05
2021-12-06T10:49:00Z,0.06
2021-12-06T11:04:00Z,0.06
2021-12-06T11:19:00Z,0.12
2021-12-06T11:49:00Z,0.29
2021-12-06T13:04:00Z,0.11
2021-12-06T13:34:00Z,0.06
2021-12-06T13:49:00Z,0.06
2021-12-06T14:04:00Z,0.06
2021-12-06T14:19:00Z,0.11
2021-12-06T14:49:00Z,0.18
2021-12-06T15:34:00Z,0.17
2021-12-06T16:19:00Z,0.06
2021-12-06T16:34:00Z,0.12
2021-12-06T17:04:00Z,0.12
2021-12-06T17:34:00Z,0.11
2021-12-06T18:04:00Z,0.06
2021-12-06T18:19:00Z,0.06
2021-12-06T18:34:00Z,0.06
2021-12-06T18:49:00Z,0.11
2021-12-06T19:19:00Z,0.18
2021-12-06T20:04:00Z,0.17
2021-12-06T20:49:00Z,0.06
2021-12-06T21:04:00Z,0.24
2021-12-06T22:04:00Z,0.06
2021-12-06T22:19:00Z,0.05
2021-12-06T22:34:00Z,0.12
2021-12-06T23:04:00Z,0.12
2021-12-06T23:34:00Z,0.06
2021-12-06T23:49:00Z,0.06
